date,open,high,low,close,log_price,log_return,f_r_lag1,f_past_ret_5,f_past_ret_20,f_vol_10,f_vol_30,f_ma_50,f_dist_50,f_high_vol
2000-01-31,22.596,22.596,22.596,22.596,3.1177728994630156,0.0,0.0,0.0,0.0031470959686141775,0.000840808168882489,,,,0
2000-02-01,22.596,22.596,22.596,22.596,3.1177728994630156,0.0,0.0,0.0,0.0031470959686141775,0.000840808168882489,,,,0
2000-02-02,22.582,22.582,22.582,22.582,3.1171531287583303,-0.0006197707046853296,0.0,0.0,0.0031470959686141775,0.000840808168882489,,,,0
2000-02-03,22.582,22.582,22.582,22.582,3.1171531287583303,0.0,-0.0006197707046853296,-0.0006197707046853296,0.002527325263928848,0.0008843018184154987,,,,0
2000-02-04,22.582,22.582,22.582,22.582,3.1171531287583303,0.0,0.0,-0.0006197707046853296,0.002305374314177211,0.0008843018184154987,,,,0
2000-02-07,22.582,22.582,22.582,22.582,3.1171531287583303,0.0,0.0,-0.0006197707046853296,0.002305374314177211,0.0008843018184154987,,,,0
2000-02-08,22.582,22.582,22.582,22.582,3.1171531287583303,0.0,0.0,-0.0006197707046853296,0.002305374314177211,0.00019598870538532282,,,,0
2000-02-09,22.893,22.893,22.893,22.893,3.130831186975606,0.013678058217275524,0.0,0.0,0.002305374314177211,0.00019598870538532282,,,,0
2000-02-10,22.893,22.893,22.893,22.893,3.130831186975606,0.0,0.013678058217275524,0.013678058217275524,0.01571715640153437,0.004351519594673129,,,,0
2000-02-11,22.893,22.893,22.893,22.893,3.130831186975606,0.0,0.0,0.013678058217275524,0.01571715640153437,0.004351519594673129,,,,0
2000-02-14,22.893,22.893,22.893,22.893,3.130831186975606,0.0,0.0,0.013678058217275524,0.01571715640153437,0.004351519594673129,,,,0
2000-02-15,22.893,22.893,22.893,22.893,3.130831186975606,0.0,0.0,0.013678058217275524,0.01571715640153437,0.004351519594673129,0.0025319293867547537,,,0
2000-02-16,22.893,22.893,22.893,22.893,3.130831186975606,0.0,0.0,0.0,0.01571715640153437,0.004351519594673129,0.0025319293867547537,,,0
2000-02-17,22.893,22.893,22.893,22.893,3.130831186975606,0.0,0.0,0.0,0.01571715640153437,0.004325381793497292,0.0025319293867547537,,,0
2000-02-18,23.115,23.115,23.115,23.115,3.1404817574401886,0.009650570464582842,0.0,0.0,0.01571715640153437,0.004325381793497292,0.0025319293867547537,,,0
2000-02-21,23.115,23.115,23.115,23.115,3.1404817574401886,0.0,0.009650570464582842,0.009650570464582842,0.022708857977173036,0.005008884276623496,0.003027711014919289,,,0
2000-02-22,23.124,23.124,23.124,23.124,3.1408710392202295,0.0003892817800408288,0.0,0.009650570464582842,0.022708857977173036,0.005008884276623496,0.003027711014919289,,,0
2000-02-23,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0003892817800408288,0.01003985224462367,0.023098139757213865,0.0049902170908406405,0.0030247554359907696,,,0
2000-02-24,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.01003985224462367,0.023098139757213865,0.0030405625811090156,0.0030247554359907696,,,0
2000-02-25,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0003892817800408288,0.023098139757213865,0.0030405625811090156,0.0030269702059659924,,,0
2000-02-28,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0003892817800408288,0.023098139757213865,0.0030405625811090156,0.0030269702059659924,,,0
2000-02-29,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0,0.023098139757213865,0.0030405625811090156,0.0030269702059659924,,,0
2000-03-01,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0,0.023717910461899194,0.0030405625811090156,0.0030269702059659924,,,0
2000-03-02,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0,0.023717910461899194,0.0030405625811090156,0.0030269702059659924,,,0
2000-03-03,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0,0.023717910461899194,0.0030405625811090156,0.0030269702059659924,,,0
2000-03-06,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0,0.023717910461899194,0.00012310170765333323,0.0030269702059659924,,,0
2000-03-07,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0,0.023717910461899194,0.00012310170765333323,0.003011325218503478,,,0
2000-03-08,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0,0.01003985224462367,0.0,0.003011325218503478,,,0
2000-03-09,23.124,23.124,23.124,23.124,3.1408710392202295,0.0,0.0,0.0,0.01003985224462367,0.0,0.003011325218503478,,,0
2000-03-10,23.204,23.204,23.204,23.204,3.144324677603818,0.0034536383835885864,0.0,0.0,0.01003985224462367,0.0,0.003011325218503478,,,0
2000-03-13,23.204,23.204,23.204,23.204,3.144324677603818,0.0,0.0034536383835885864,0.0034536383835885864,0.013493490628212257,0.001092136350672218,0.0030466836893619396,3.126125967939638,0.018198709664180246,0
2000-03-14,23.204,23.204,23.204,23.204,3.144324677603818,0.0,0.0,0.0034536383835885864,0.013493490628212257,0.001092136350672218,0.0030466836893619396,3.126719945421826,0.017604732181991878,0
2000-03-15,23.204,23.204,23.204,23.204,3.144324677603818,0.0,0.0,0.0034536383835885864,0.013493490628212257,0.001092136350672218,0.0030466836893619396,3.1273139229040146,0.01701075469980351,0
2000-03-16,23.204,23.204,23.204,23.204,3.144324677603818,0.0,0.0,0.0034536383835885864,0.013493490628212257,0.001092136350672218,0.0030382173561162113,3.127907900386203,0.01641677721761514,0
2000-03-17,23.204,23.204,23.204,23.204,3.144324677603818,0.0,0.0,0.0,0.0038429201636294152,0.001092136350672218,0.0030382173561162113,3.1285018778683917,0.01582279973542633,0
2000-03-20,23.204,23.204,23.204,23.204,3.144324677603818,0.0,0.0,0.0,0.0038429201636294152,0.001092136350672218,0.0030382173561162113,3.1290914163315846,0.015233261272233456,0
2000-03-21,23.204,23.204,23.204,23.204,3.144324677603818,0.0,0.0,0.0,0.0034536383835885864,0.001092136350672218,0.0030382173561162113,3.1296809547947784,0.014643722809039694,0
2000-03-22,23.204,23.204,23.204,23.204,3.144324677603818,0.0,0.0,0.0,0.0034536383835885864,0.001092136350672218,0.0030382173561162113,3.1302704932579712,0.01405418434584682,0
2000-03-23,23.243,23.243,23.243,23.243,3.1460040114322902,0.0016793338284721848,0.0,0.0,0.0034536383835885864,0.001092136350672218,0.0018489841171895594,3.130860031721164,0.013464645882653947,0
2000-03-24,23.243,23.243,23.243,23.243,3.1460040114322902,0.0,0.0016793338284721848,0.0016793338284721848,0.005132972212060771,0.001160126421227376,0.0018602837262443046,3.1314778313383287,0.01452618009396156,0
2000-03-27,23.252,23.252,23.252,23.252,3.146391149839104,0.000387138406813925,0.0,0.0016793338284721848,0.005132972212060771,0.0005310519849742543,0.0018602837262443046,3.132095630955493,0.013908380476797433,0
2000-03-28,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.000387138406813925,0.00206647223528611,0.005520110618874696,0.000531560334566553,0.0018579956954385753,3.132721173340794,0.013669976498310366,0
2000-03-29,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.00206647223528611,0.005520110618874696,0.000531560334566553,0.0018579956954385753,3.133346715726095,0.013044434113009373,0
2000-03-30,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.000387138406813925,0.005520110618874696,0.000531560334566553,0.0018579956954385753,3.133972258111395,0.01241889172770927,0
2000-03-31,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.000387138406813925,0.005520110618874696,0.000531560334566553,0.0018579956954385753,3.134597800496696,0.011793349342408277,0
2000-04-03,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.0,0.005520110618874696,0.000531560334566553,0.0006919529091230298,3.1352233428819964,0.011167806957107729,0
2000-04-04,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.0,0.005520110618874696,0.000531560334566553,0.0006919529091230298,3.135795707889518,0.01059544194958617,0
2000-04-05,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.0,0.005520110618874696,0.000531560334566553,0.0006918724127428572,3.13636807289704,0.010023076942064169,0
2000-04-06,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.0,0.005520110618874696,0.000531560334566553,0.0006918724127428572,3.136940437904562,0.009450711934542166,0
2000-04-07,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.0,0.00206647223528611,0.00012242391352604783,0.0006918724127428572,3.137512802912083,0.008878346927021052,0
2000-04-10,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.0,0.00206647223528611,0.00012242391352604783,0.0006918724127428572,3.138085167919605,0.00830598191949905,0
2000-04-11,23.252,23.252,23.252,23.252,3.146391149839104,0.0,0.0,0.0,0.00206647223528611,0.0,0.0006918724127428572,3.138657532927127,0.007733616911977048,0
2000-04-12,23.386,23.386,23.386,23.386,3.1521375527181266,0.005746402879022394,0.0,0.0,0.00206647223528611,0.0,0.0006918724127428572,3.1392298979346487,0.00716125190445549,0
2000-04-13,23.386,23.386,23.386,23.386,3.1521375527181266,0.0,0.005746402879022394,0.005746402879022394,0.007812875114308504,0.0018171721450659752,0.001227383791434927,3.1399295864138446,0.012207966304282003,0
2000-04-14,23.386,23.386,23.386,23.386,3.1521375527181266,0.0,0.0,0.005746402879022394,0.007812875114308504,0.0018171721450659752,0.001227383791434927,3.1406292748930413,0.011508277825085234,0
2000-04-17,23.386,23.386,23.386,23.386,3.1521375527181266,0.0,0.0,0.005746402879022394,0.007812875114308504,0.0018171721450659752,0.001227383791434927,3.141328963372237,0.010808589345889352,0
2000-04-18,23.386,23.386,23.386,23.386,3.1521375527181266,0.0,0.0,0.005746402879022394,0.007812875114308504,0.0018171721450659752,0.001227383791434927,3.142028651851433,0.010108900866693471,0
2000-04-19,23.386,23.386,23.386,23.386,3.1521375527181266,0.0,0.0,0.0,0.007812875114308504,0.0018171721450659752,0.001227383791434927,3.1427283403306285,0.009409212387498034,0
2000-04-20,23.386,23.386,23.386,23.386,3.1521375527181266,0.0,0.0,0.0,0.006133541285836319,0.0018171721450659752,0.001227383791434927,3.143154467645479,0.008983085072647778,0
2000-04-21,23.295,23.295,23.295,23.295,3.14823874526876,-0.003898807449366437,0.0,0.0,0.006133541285836319,0.0018171721450659752,0.001227383791434927,3.143580594960329,0.008556957757797523,0
2000-04-24,23.295,23.295,23.295,23.295,3.14823874526876,0.0,-0.003898807449366437,-0.003898807449366437,0.0018475954296559571,0.0023065241932903532,0.0013219789194316523,3.1439287461261927,0.004309999142567467,0
2000-04-25,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,-0.003898807449366437,0.0018475954296559571,0.0023065241932903532,0.0013219789194316523,3.1442768972920554,0.003961847976704735,0
2000-04-26,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,-0.003898807449366437,0.0018475954296559571,0.0023065241932903532,0.0013219789194316523,3.1446250484579186,0.00361369681084156,0
2000-04-27,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,-0.003898807449366437,0.0018475954296559571,0.0012329111698429504,0.0013219789194316523,3.1449731996237817,0.003265545644978385,0
2000-04-28,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0018475954296559571,0.0012329111698429504,0.0013219789194316523,3.145321350789645,0.0029173944791152095,0
2000-05-01,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0018475954296559571,0.0012329111698429504,0.0013219789194316523,3.145476490546216,0.0027622547225440996,0
2000-05-02,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0018475954296559571,0.0012329111698429504,0.0013219789194316523,3.145631630302788,0.0026071149659721016,0
2000-05-03,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0018475954296559571,0.0012329111698429504,0.0013219789194316523,3.1457789844237585,0.0024597608450016573,0
2000-05-04,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0018475954296559571,0.0012329111698429504,0.0013219789194316523,3.1459263385447294,0.002312406724030769,0
2000-05-05,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0018475954296559571,0.0012329111698429504,0.0012892827981867447,3.1460736926656994,0.0021650526030607686,0
2000-05-08,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0018475954296559571,0.0,0.0012892827981867447,3.1462210467866703,0.0020176984820898802,0
2000-05-09,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0018475954296559571,0.0,0.0012879823651191884,3.146368400907641,0.0018703443611189918,0
2000-05-10,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,-0.003898807449366437,0.0,0.0012879823651191884,3.146515755028611,0.0017229902401489916,0
2000-05-11,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,-0.003898807449366437,0.0,0.0012879823651191884,3.146663109149582,0.0015756361191781032,0
2000-05-12,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,-0.003898807449366437,0.0,0.0012879823651191884,3.146810463270553,0.0014282819982072148,0
2000-05-15,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,-0.003898807449366437,0.0,0.0012879823651191884,3.1469578173915234,0.0012809278772367705,0
2000-05-16,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,-0.003898807449366437,0.0,0.0012879823651191884,3.1471051715124942,0.001133573756265882,0
2000-05-17,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,-0.003898807449366437,0.0,0.0012879823651191884,3.1472525256334647,0.0009862196352954378,0
2000-05-18,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,-0.003898807449366437,0.0,0.0012879823651191884,3.147399879754435,0.0008388655143249935,0
2000-05-19,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0,0.0,0.0012879823651191884,3.147547233875406,0.000691511393354105,0
2000-05-22,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0,0.0,0.0012879823651191884,3.1476255152287047,0.0006132300400554236,0
2000-05-23,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0,0.0,0.0012879823651191884,3.1477037965820034,0.0005349486867567421,0
2000-05-24,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0,0.0,0.0012879823651191884,3.147782077935302,0.00045666733345806065,0
2000-05-25,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0,0.0,0.0007118215957957252,3.1478603592886008,0.0003783859801593792,0
2000-05-26,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0,0.0,0.0007118215957957252,3.1479386406418994,0.0003001046268606977,0
2000-05-29,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0,0.0,0.0007118215957957252,3.148016921995199,0.00022182327356112808,0
2000-05-30,23.295,23.295,23.295,23.295,3.14823874526876,0.0,0.0,0.0,0.0,0.0,0.0007118215957957252,3.1480952033484972,0.0001435419202628907,0
2000-05-31,24.36,24.36,24.36,24.36,3.192942442841696,0.04470369757293602,0.0,0.0,0.0,0.0,0.0007118215957957252,3.1481734847017964,6.526056696376514e-05,0
2000-06-01,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.04470369757293602,0.04470369757293602,0.04470369757293602,0.014136550416181897,0.008217139309009787,3.149145840006554,0.043796602835142195,1
2000-06-02,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.04470369757293602,0.04470369757293602,0.014136550416181897,0.008217139309009787,3.1500846086347423,0.04285783420695388,1
2000-06-05,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.04470369757293602,0.04470369757293602,0.014136550416181897,0.008161741188195334,3.15102337726293,0.04191906557876601,1
2000-06-06,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.04470369757293602,0.04470369757293602,0.014136550416181897,0.008161741188195334,3.151954403122982,0.04098803971871412,1
2000-06-07,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.014136550416181897,0.008161741188195334,3.152885428983034,0.04005701385866223,1
2000-06-08,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.014136550416181897,0.008161741188195334,3.153816454843086,0.039125987998610334,1
2000-06-09,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.014136550416181897,0.008161741188195334,3.1547474807031377,0.03819496213855844,1
2000-06-12,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.014136550416181897,0.008161741188195334,3.1556785065631896,0.03726393627850655,1
2000-06-13,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.014136550416181897,0.008161741188195334,3.156609532423241,0.0363329104184551,1
2000-06-14,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.014136550416181897,0.008161741188195334,3.157540558283293,0.03540188455840321,1
2000-06-15,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.0,0.008161741188195334,3.158471584143345,0.034470858698351314,0
2000-06-16,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.0,0.008161741188195334,3.1594026100033967,0.03353983283829942,0
2000-06-19,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.0,0.008161741188195334,3.1603336358634486,0.03260880697824753,0
2000-06-20,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.0,0.008161741188195334,3.1612646617235005,0.031677781118195636,0
2000-06-21,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.0,0.008161741188195334,3.1621956875835524,0.030746755258143743,0
2000-06-22,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.0,0.008161741188195334,3.163011785386024,0.02993065745567236,0
2000-06-23,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.0,0.008161741188195334,3.1638278831884947,0.02911455965320142,0
2000-06-26,24.36,24.36,24.36,24.36,3.192942442841696,0.0,0.0,0.0,0.04470369757293602,0.0,0.008161741188195334,3.164643980990966,0.02829846185073004,0
2000-06-27,24.439,24.439,24.439,24.439,3.1961802169360123,0.003237774094316137,0.0,0.0,0.04470369757293602,0.0,0.008161741188195334,3.1654600787934375,0.027482364048258656,0
2000-06-28,24.439,24.439,24.439,24.439,3.1961802169360123,0.0,0.003237774094316137,0.003237774094316137,0.003237774094316137,0.0010238740687127828,0.00816276435228608,3.1663409320777958,0.02983928485821652,0
2000-06-29,24.439,24.439,24.439,24.439,3.1961802169360123,0.0,0.0,0.003237774094316137,0.003237774094316137,0.0010238740687127828,0.00816276435228608,3.167221785362153,0.028958431573859134,0
2000-06-30,24.439,24.439,24.439,24.439,3.1961802169360123,0.0,0.0,0.003237774094316137,0.003237774094316137,0.0010238740687127828,0.00816276435228608,3.168102638646511,0.028077578289501304,0
2000-07-03,24.419,24.419,24.419,24.419,3.195361517803133,-0.0008186991328793525,0.0,0.003237774094316137,0.003237774094316137,0.0010238740687127828,0.00816276435228608,3.169061468079856,0.027118748856156394,0
2000-07-04,24.419,24.419,24.419,24.419,3.195361517803133,0.0,-0.0008186991328793525,-0.0008186991328793525,0.0024190749614367846,0.0010836285233263006,0.008169656859810302,3.1700039235305435,0.025357594272589434,0
2000-07-05,24.419,24.419,24.419,24.419,3.195361517803133,0.0,0.0,-0.0008186991328793525,0.0024190749614367846,0.0010836285233263006,0.008169656859810302,3.170946378981231,0.024415138821901827,0
2000-07-06,24.419,24.419,24.419,24.419,3.195361517803133,0.0,0.0,-0.0008186991328793525,0.0024190749614367846,0.0010836285233263006,0.008169656859810302,3.171888834431918,0.02347268337121511,0
2000-07-07,24.419,24.419,24.419,24.419,3.195361517803133,0.0,0.0,-0.0008186991328793525,0.0024190749614367846,0.0010836285233263006,0.008169656859810302,3.1728312898826063,0.022530227920526613,0
2000-07-10,24.419,24.419,24.419,24.419,3.195361517803133,0.0,0.0,0.0,0.0024190749614367846,0.0010836285233263006,0.008169656859810302,3.173773745333293,0.021587772469839894,0
2000-07-11,24.419,24.419,24.419,24.419,3.195361517803133,0.0,0.0,0.0,0.0024190749614367846,0.0010836285233263006,0.008169656859810302,3.1747162007839806,0.020645317019152287,0
2000-07-12,24.419,24.419,24.419,24.419,3.195361517803133,0.0,0.0,0.0,0.0024190749614367846,0.00025889539783036054,0.008169656859810302,3.1756586562346683,0.01970286156846468,0
2000-07-13,24.419,24.419,24.419,24.419,3.195361517803133,0.0,0.0,0.0,0.0024190749614367846,0.00025889539783036054,0.0006147156683266023,3.1766011116853554,0.018760406117777517,0
2000-07-14,24.419,24.419,24.419,24.419,3.195361517803133,0.0,0.0,0.0,0.0024190749614367846,0.00025889539783036054,0.0006147156683266023,3.1775435671360435,0.017817950667089466,0
2000-07-17,24.432,24.432,24.432,24.432,3.1958937484762764,0.0005322306731434523,0.0,0.0,0.0024190749614367846,0.00025889539783036054,0.0006147156683266023,3.1784860225867306,0.016875495216402303,0
2000-07-18,24.426,24.426,24.426,24.426,3.1956481387488966,-0.0002456097273797475,0.0005322306731434523,0.0005322306731434523,0.002951305634580237,0.00016830611677379263,0.0006199660357905044,3.179439122650881,0.016454625825395475,0
2000-07-19,24.426,24.426,24.426,24.426,3.1956481387488966,0.0,-0.0002456097273797475,0.0002866209457637048,0.0027056959072004894,0.0001930395673209801,0.0006229245993802692,3.1803873105204836,0.015260828228413015,0
2000-07-20,24.426,24.426,24.426,24.426,3.1956481387488966,0.0,0.0,0.0002866209457637048,0.0027056959072004894,0.0001930395673209801,0.0006229245993802692,3.1813354983900863,0.014312640358810302,0
2000-07-21,24.426,24.426,24.426,24.426,3.1956481387488966,0.0,0.0,0.0002866209457637048,0.0027056959072004894,0.0001930395673209801,0.0006229245993802692,3.1822836862596886,0.013364452489208034,0
2000-07-24,24.426,24.426,24.426,24.426,3.1956481387488966,0.0,0.0,-0.0002456097273797475,0.0027056959072004894,0.0001930395673209801,0.0006229245993802692,3.183231874129292,0.012416264619604434,0
2000-07-25,24.426,24.426,24.426,24.426,3.1956481387488966,0.0,0.0,0.0,-0.0005320781871156477,0.0001930395673209801,0.0006229245993802692,3.184180061998895,0.011468076750001721,0
2000-07-26,24.426,24.426,24.426,24.426,3.1956481387488966,0.0,0.0,0.0,-0.0005320781871156477,0.0001930395673209801,0.0006229245993802692,3.1851282498684967,0.010519888880399897,0
2000-07-27,24.426,24.426,24.426,24.426,3.1956481387488966,0.0,0.0,0.0,-0.0005320781871156477,0.0001930395673209801,0.0006229245993802692,3.1860764377381003,0.009571701010796296,0
2000-07-28,24.426,24.426,24.426,24.426,3.1956481387488966,0.0,0.0,0.0,-0.0005320781871156477,0.0001930395673209801,0.0006229245993802692,3.1870246256077026,0.008623513141194028,0
2000-07-31,24.439,24.439,24.439,24.439,3.1961802169360123,0.0005320781871156477,0.0,0.0,0.0002866209457637048,0.0001930395673209801,0.0006229245993802692,3.1879728134773053,0.007675325271591316,0
2000-08-01,24.439,24.439,24.439,24.439,3.1961802169360123,0.0,0.0005320781871156477,0.0005320781871156477,0.0008186991328793525,0.0001929953705678181,0.0006278235753528755,3.1889316429106502,0.007248574025362053,0
2000-08-02,24.439,24.439,24.439,24.439,3.1961802169360123,0.0,0.0,0.0005320781871156477,0.0008186991328793525,0.00016825789645787126,0.0006278235753528755,3.1898904723439956,0.0062897445920166994,0
2000-08-03,24.439,24.439,24.439,24.439,3.1961802169360123,0.0,0.0,0.0005320781871156477,0.0008186991328793525,0.00016825789645787126,0.0006278235753528755,3.1908493017773405,0.0053309151586717896,0
2000-08-04,24.439,24.439,24.439,24.439,3.1961802169360123,0.0,0.0,0.0005320781871156477,0.0008186991328793525,0.00016825789645787126,0.0006278235753528755,3.191808131210686,0.004372085725326436,0
2000-08-07,24.439,24.439,24.439,24.439,3.1961802169360123,0.0,0.0,0.0,0.0008186991328793525,0.00016825789645787126,0.0006278235753528755,3.1927669606440303,0.0034132562919819698,0
2000-08-08,24.271,24.271,24.271,24.271,3.1892822220211223,-0.00689799491488996,0.0,0.0,0.0008186991328793525,0.00016825789645787126,0.0006278235753528755,3.193725790077376,0.0024544268586361717,0
2000-08-09,24.271,24.271,24.271,24.271,3.1892822220211223,0.0,-0.00689799491488996,-0.00689799491488996,-0.0060792957820106075,0.0022063784168369753,0.0012770281387279492,3.1945466596124232,-0.005264437591300908,0
2000-08-10,24.271,24.271,24.271,24.271,3.1892822220211223,0.0,0.0,-0.00689799491488996,-0.0060792957820106075,0.0022063784168369753,0.0012770281387279492,3.194473455196012,-0.005191233174889565,0
2000-08-11,24.271,24.271,24.271,24.271,3.1892822220211223,0.0,0.0,-0.00689799491488996,-0.0060792957820106075,0.0022063784168369753,0.0012770281387279492,3.1944002507796,-0.005118028758477777,0
