date,close,ret_log,y_pred,signal_t,position,strat_ret_log,equity
2020-01-01,37.655,0.0,,1,0,0.0,1.0
2020-01-02,37.655,0.0,,1,1,0.0,1.0
2020-01-03,37.52,-0.0035916234152910675,,1,1,-0.0035916234152910675,0.9964148187491702
2020-01-06,37.5,-0.0005331911616588414,,1,1,-0.0005331911616588414,0.9958836807860841
2020-01-07,37.5,0.0,,1,1,0.0,0.9958836807860841
2020-01-08,37.5,0.0,,1,1,0.0,0.9958836807860841
2020-01-09,37.575,0.0019980026626731373,,1,1,0.0019980026626731373,0.9978754481476564
2020-01-10,37.676,0.002684351321532219,,1,1,0.002684351321532219,1.00055769486124
2020-01-13,37.5,-0.004682353984205356,,1,1,-0.004682353984205356,0.9958836807860841
2020-01-14,37.73,0.0061146009998540585,,1,1,0.0061146009998540585,1.0019917673615724
2020-01-15,37.893,0.00431086448372886,,1,1,0.00431086448372886,1.0063205417607226
2020-01-16,37.5,-0.010425465483582919,,1,1,-0.010425465483582919,0.9958836807860841
2020-01-17,37.5,0.0,,1,1,0.0,0.9958836807860841
2020-01-20,37.5,0.0,,1,1,0.0,0.9958836807860841
2020-01-21,37.5,0.0,,1,1,0.0,0.9958836807860841
2020-01-22,37.5,0.0,,1,1,0.0,0.9958836807860841
2020-01-23,37.47,-0.0008003201707693641,,1,1,-0.0008003201707693641,0.9950869738414551
2020-01-24,37.5,0.0008003201707693641,,0,1,0.0008003201707693641,0.9958836807860841
2020-01-27,37.49,-0.0002667022285445242,,-1,0,-0.0,0.9958836807860841
2020-01-28,37.5,0.0002667022285445242,,0,-1,-0.0002667022285445242,0.9956181118045412
2020-01-29,37.4,-0.0026702285558788397,,0,0,-0.0,0.9956181118045412
2020-01-30,37.435,0.000935391262162355,,-1,0,0.0,0.9956181118045412
2020-01-31,37.5,0.0017348372937164847,,-1,-1,-0.0017348372937164847,0.9938923737440801
2020-02-03,37.594,0.0025035302180387298,,0,-1,-0.0025035302180387298,0.9914072462468212
2020-02-04,37.736,0.003770082787556639,,0,0,0.0,0.9914072462468212
2020-02-05,37.5,-0.006273613005595369,,0,0,-0.0,0.9914072462468212
2020-02-06,37.5,0.0,,0,0,0.0,0.9914072462468212
2020-02-07,37.5,0.0,,0,0,0.0,0.9914072462468212
2020-02-10,37.5,0.0,,0,0,0.0,0.9914072462468212
2020-02-11,37.54,0.0010660981819974324,,0,0,0.0,0.9914072462468212
2020-02-12,37.5,-0.0010660981819974324,,0,0,-0.0,0.9914072462468212
2020-02-13,37.5,0.0,,0,0,0.0,0.9914072462468212
2020-02-14,37.5,0.0,,0,0,0.0,0.9914072462468212
2020-02-17,37.5,0.0,,0,0,0.0,0.9914072462468212
2020-02-18,37.37,-0.0034726894789725016,,-1,0,-0.0,0.9914072462468212
2020-02-19,37.543,0.0046186992255479176,,-1,-1,-0.0046186992255479176,0.9868387926442669
2020-02-20,37.5,-0.001146009746575416,,-1,-1,0.001146009746575416,0.9879703677931656
2020-02-21,37.391,-0.0029108992259714306,,-1,-1,0.0029108992259714306,0.9908504397380042
2020-02-24,37.62,0.006105790122490351,,-1,-1,-0.006105790122490351,0.9848189471622467
2020-02-25,37.62,0.0,,-1,-1,-0.0,0.9848189471622467
2020-02-26,37.62,0.0,,-1,-1,-0.0,0.9848189471622467
2020-02-27,37.62,0.0,,-1,-1,-0.0,0.9848189471622467
2020-02-28,37.47,-0.003995211067288285,,-1,-1,0.003995211067288285,0.9887613768946816
2020-03-02,37.6,0.0034634375902529158,,-1,-1,-0.0034634375902529158,0.9853427870277585
2020-03-03,37.6,0.0,,0,-1,-0.0,0.9853427870277585
2020-03-04,37.6,0.0,,0,0,0.0,0.9853427870277585
2020-03-05,37.6,0.0,,0,0,0.0,0.9853427870277585
2020-03-06,37.6,0.0,,0,0,0.0,0.9853427870277585
2020-03-09,37.605,0.00013296988251765285,,0,0,0.0,0.9853427870277585
2020-03-10,37.585,-0.0005319856489340857,,0,0,-0.0,0.9853427870277585
2020-03-11,37.625,0.0010636884396073576,,0,0,0.0,0.9853427870277585
2020-03-12,37.625,0.0,,0,0,0.0,0.9853427870277585
2020-03-13,37.695,0.001858736594625654,,0,0,0.0,0.9853427870277585
2020-03-16,37.598,-0.0025766021718958143,,1,0,-0.0,0.9853427870277585
2020-03-17,37.698,0.0026561851570954254,,1,1,0.0026561851570954254,0.9879635189470835
2020-03-18,37.698,0.0,,1,1,0.0,0.9879635189470835
2020-03-19,37.6,-0.0026029922530161897,,1,1,-0.0026029922530161897,0.985395201666145
2020-03-20,37.6,0.0,,1,1,0.0,0.985395201666145
2020-03-23,37.6,0.0,,1,1,0.0,0.985395201666145
2020-03-24,37.625,0.0006646726731909247,,1,1,0.0006646726731909247,0.9860503846459762
2020-03-25,37.625,0.0,,0,1,0.0,0.9860503846459762
2020-03-26,37.625,0.0,,0,0,0.0,0.9860503846459762
2020-03-27,37.625,0.0,,0,0,0.0,0.9860503846459762
2020-03-30,37.625,0.0,,1,0,0.0,0.9860503846459762
2020-03-31,37.625,0.0,,1,1,0.0,0.9860503846459762
2020-04-01,37.625,0.0,,1,1,0.0,0.9860503846459762
2020-04-02,37.625,0.0,,1,1,0.0,0.9860503846459762
2020-04-03,37.9,0.0072823890193411955,,1,1,0.0072823890193411955,0.9932573974241199
2020-04-06,37.9,0.0,,1,1,0.0,0.9932573974241199
2020-04-07,37.9,0.0,,1,1,0.0,0.9932573974241199
2020-04-08,37.9,0.0,,1,1,0.0,0.9932573974241199
2020-04-09,37.915,0.0003957000645180564,,1,1,0.0003957000645180564,0.9936505072120184
2020-04-10,37.775,-0.003699303994095793,,1,1,-0.003699303994095793,0.9899814825249634
2020-04-13,37.775,0.0,,1,1,0.0,0.9899814825249634
2020-04-14,37.775,0.0,,1,1,0.0,0.9899814825249634
2020-04-15,37.775,0.0,,1,1,0.0,0.9899814825249634
2020-04-16,37.795,0.0005293105853367841,,1,1,0.0005293105853367841,0.9905056289088284
2020-04-17,37.795,0.0,,1,1,0.0,0.9905056289088284
2020-04-20,37.81,0.00039679915870172167,,1,1,0.00039679915870172167,0.9908987386967274
2020-04-21,37.81,0.0,,1,1,0.0,0.9908987386967274
2020-04-22,37.935,0.003300550887196607,,1,1,0.003300550887196607,0.9941746535958834
2020-04-23,38.053,0.0031057560364677883,,1,1,0.0031057560364677883,0.9972671172606864
2020-04-24,37.925,-0.0033693995919099606,,1,1,-0.0033693995919099606,0.993912580403951
2020-04-27,37.925,0.0,,1,1,0.0,0.993912580403951
2020-04-28,37.925,0.0,,1,1,0.0,0.993912580403951
2020-04-29,37.925,0.0,,1,1,0.0,0.993912580403951
2020-04-30,37.926,2.6367483620504117e-05,,1,1,2.6367483620504117e-05,0.993938787723144
2020-05-01,37.3,-0.01664356606844697,,1,1,-0.01664356606844697,0.9775330059081703
2020-05-04,37.81,0.01358029125307203,,1,1,0.01358029125307203,0.9908987386967274
2020-05-05,37.81,0.0,,1,1,0.0,0.9908987386967274
2020-05-06,37.81,0.0,,1,1,0.0,0.9908987386967274
2020-05-07,37.81,0.0,,1,1,0.0,0.9908987386967274
2020-05-08,37.81,0.0,,1,1,0.0,0.9908987386967274
2020-05-11,38.615,0.021067184118385818,,1,1,0.021067184118385818,1.0119956306472926
2020-05-12,38.598,-0.0004403403643089554,,1,1,-0.0004403403643089554,1.0115501062210073
2020-05-13,38.512,-0.0022305806162021824,,1,1,-0.0022305806162021824,1.009296276770388
2020-05-14,38.69,0.004611287671705266,,1,1,0.004611287671705266,1.013961179586786
2020-05-15,38.54,-0.0038845057262011373,,1,1,-0.0038845057262011373,1.010030081707799
2020-05-18,38.65,0.00285011204721064,,1,1,0.00285011204721064,1.0129128868190562
2020-05-19,38.65,0.0,,1,1,0.0,1.0129128868190562
2020-05-20,38.635,-0.0003881736478841269,,1,1,-0.0003881736478841269,1.0125197770311571
2020-05-21,38.635,0.0,,1,1,0.0,1.0125197770311571
2020-05-22,38.635,0.0,,1,1,0.0,1.0125197770311571
2020-05-25,38.635,0.0,,1,1,0.0,1.0125197770311571
2020-05-26,38.635,0.0,,1,1,0.0,1.0125197770311571
2020-05-27,38.635,0.0,,1,1,0.0,1.0125197770311571
2020-05-28,38.615,-0.0005177993643195045,,1,1,-0.0005177993643195045,1.0119956306472926
2020-05-29,38.615,0.0,,1,1,0.0,1.0119956306472926
2020-06-01,38.615,0.0,,1,1,0.0,1.0119956306472926
2020-06-02,38.575,-0.0010364037720029806,,1,1,-0.0010364037720029806,1.0109473378795624
2020-06-03,38.48,-0.0024657724517189727,,1,1,-0.0024657724517189727,1.0084576425562035
2020-06-04,38.51,0.0007793220293121905,,1,1,0.0007793220293121905,1.0092438621320015
2020-06-05,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-08,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-09,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-10,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-11,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-12,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-15,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-16,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-17,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-18,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-19,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-22,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-23,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-24,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-25,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-26,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-29,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-06-30,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-01,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-02,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-03,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-06,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-07,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-08,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-09,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-10,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-13,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-14,38.51,0.0,,1,1,0.0,1.0092438621320015
2020-07-15,38.51,0.0,,0,1,0.0,1.0092438621320015
2020-07-16,38.535,0.0006489714031387983,,0,0,0.0,1.0092438621320015
2020-07-17,38.535,0.0,,0,0,0.0,1.0092438621320015
2020-07-20,38.535,0.0,,0,0,0.0,1.0092438621320015
2020-07-21,38.535,0.0,,0,0,0.0,1.0092438621320015
2020-07-22,38.535,0.0,,0,0,0.0,1.0092438621320015
2020-07-23,38.535,0.0,,0,0,0.0,1.0092438621320015
2020-07-24,38.535,0.0,,-1,0,0.0,1.0092438621320015
2020-07-27,38.535,0.0,,-1,-1,-0.0,1.0092438621320015
2020-07-28,38.535,0.0,,-1,-1,-0.0,1.0092438621320015
2020-07-29,38.535,0.0,,0,-1,-0.0,1.0092438621320015
2020-07-30,38.445,-0.0023382707458123875,,-1,0,-0.0,1.0092438621320015
2020-07-31,38.445,0.0,,-1,-1,-0.0,1.0092438621320015
2020-08-03,38.445,0.0,,-1,-1,-0.0,1.0092438621320015
2020-08-04,38.45,0.00013004746750899798,,-1,-1,-0.00013004746750899798,1.0091126210576018
2020-08-05,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-06,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-07,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-10,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-11,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-12,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-13,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-14,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-17,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-18,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-19,38.45,0.0,,-1,-1,-0.0,1.0091126210576018
2020-08-20,38.295,-0.004039356590096244,,-1,-1,0.004039356590096244,1.013197030412973
2020-08-21,38.295,0.0,,-1,-1,-0.0,1.013197030412973
2020-08-24,38.295,0.0,,-1,-1,-0.0,1.013197030412973
2020-08-25,38.145,-0.0039246518193643,,-1,-1,0.0039246518193643,1.0171812892820762
2020-08-26,38.145,0.0,,-1,-1,-0.0,1.0171812892820762
2020-08-27,38.145,0.0,,-1,-1,-0.0,1.0171812892820762
2020-08-28,38.12,-0.000655608756191306,,-1,-1,0.000655608756191306,1.01784838089362
2020-08-31,38.128,0.00020984157038528295,,-1,-1,-0.00020984157038528295,1.0176348163990974
2020-09-01,38.128,0.0,,-1,-1,-0.0,1.0176348163990974
2020-09-02,38.128,0.0,,-1,-1,-0.0,1.0176348163990974
2020-09-03,38.128,0.0,,-1,-1,-0.0,1.0176348163990974
2020-09-04,38.25,0.003194639916158426,,-1,-1,-0.003194639916158426,1.014389026919341
2020-09-07,38.25,0.0,,-1,-1,-0.0,1.014389026919341
2020-09-08,38.27,0.0005227391650661772,,-1,-1,-0.0005227391650661772,1.0138589046162734
2020-09-09,38.27,0.0,,-1,-1,-0.0,1.0138589046162734
2020-09-10,38.275,0.00013064210613622507,,-1,-1,-0.00013064210613622507,1.01372646060522
2020-09-11,38.275,0.0,,-1,-1,-0.0,1.01372646060522
2020-09-14,38.275,0.0,,-1,-1,-0.0,1.01372646060522
2020-09-15,38.413,0.003599002424300668,,-1,-1,-0.003599002424300668,1.010084614054221
2020-09-16,38.413,0.0,,-1,-1,-0.0,1.010084614054221
2020-09-17,38.413,0.0,,-1,-1,-0.0,1.010084614054221
2020-09-18,38.405,-0.0002082845174027348,,-1,-1,0.0002082845174027348,1.0102950209520842
2020-09-21,38.405,0.0,,-1,-1,-0.0,1.0102950209520842
2020-09-22,38.418,0.0003384403140747061,,-1,-1,-0.0003384403140747061,1.0099531542418867
2020-09-23,38.418,0.0,,-1,-1,-0.0,1.0099531542418867
2020-09-24,38.418,0.0,,0,-1,-0.0,1.0099531542418867
2020-09-25,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-09-28,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-09-29,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-09-30,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-10-01,38.393,-0.0006509484548509192,,0,0,-0.0,1.0099531542418867
2020-10-02,38.393,0.0,,0,0,0.0,1.0099531542418867
2020-10-05,38.393,0.0,,0,0,0.0,1.0099531542418867
2020-10-06,38.418,0.0006509484548509192,,0,0,0.0,1.0099531542418867
2020-10-07,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-10-08,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-10-09,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-10-12,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-10-13,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-10-14,38.418,0.0,,0,0,0.0,1.0099531542418867
2020-10-15,38.355,-0.0016412023534604359,,0,0,-0.0,1.0099531542418867
2020-10-16,38.355,0.0,,0,0,0.0,1.0099531542418867
2020-10-19,38.355,0.0,,0,0,0.0,1.0099531542418867
2020-10-20,38.33,-0.0006520180187958857,,0,0,-0.0,1.0099531542418867
2020-10-21,38.33,0.0,,0,0,0.0,1.0099531542418867
2020-10-22,38.34,0.0002608582250349656,,0,0,0.0,1.0099531542418867
2020-10-23,38.34,0.0,,0,0,0.0,1.0099531542418867
2020-10-26,38.34,0.0,,0,0,0.0,1.0099531542418867
2020-10-27,38.34,0.0,,0,0,0.0,1.0099531542418867
2020-10-28,38.34,0.0,,0,0,0.0,1.0099531542418867
2020-10-29,38.34,0.0,,0,0,0.0,1.0099531542418867
2020-10-30,38.34,0.0,,0,0,0.0,1.0099531542418867
2020-11-02,38.34,0.0,,0,0,0.0,1.0099531542418867
2020-11-03,38.34,0.0,,1,0,0.0,1.0099531542418867
2020-11-04,38.343,7.824420018831546e-05,,1,1,7.824420018831546e-05,1.0100321803102934
2020-11-05,38.343,0.0,,0,1,0.0,1.0100321803102934
2020-11-06,38.343,0.0,,0,0,0.0,1.0100321803102934
2020-11-09,38.343,0.0,,0,0,0.0,1.0100321803102934
2020-11-10,38.343,0.0,,0,0,0.0,1.0100321803102934
2020-11-11,38.343,0.0,,0,0,0.0,1.0100321803102934
2020-11-12,38.343,0.0,,0,0,0.0,1.0100321803102934
2020-11-13,38.343,0.0,,0,0,0.0,1.0100321803102934
2020-11-16,38.343,0.0,,0,0,0.0,1.0100321803102934
2020-11-17,38.343,0.0,,0,0,0.0,1.0100321803102934
2020-11-18,38.29,-0.0013832163284837051,,0,0,-0.0,1.0100321803102934
2020-11-19,38.33,0.001044113903260424,,0,0,0.0,1.0100321803102934
2020-11-20,38.343,0.00033910242522328105,,0,0,0.0,1.0100321803102934
2020-11-23,38.343,0.0,,0,0,0.0,1.0100321803102934
2020-11-24,38.33,-0.00033910242522328105,,0,0,-0.0,1.0100321803102934
2020-11-25,38.33,0.0,,0,0,0.0,1.0100321803102934
2020-11-26,38.33,0.0,,-1,0,0.0,1.0100321803102934
2020-11-27,38.33,0.0,,-1,-1,-0.0,1.0100321803102934
2020-11-30,38.33,0.0,,-1,-1,-0.0,1.0100321803102934
2020-12-01,38.33,0.0,,-1,-1,-0.0,1.0100321803102934
2020-12-02,38.33,0.0,,-1,-1,-0.0,1.0100321803102934
2020-12-03,38.33,0.0,,-1,-1,-0.0,1.0100321803102934
2020-12-04,38.165,-0.0043140141420301426,,-1,-1,0.0043140141420301426,1.014398885662087
2020-12-07,38.165,0.0,,-1,-1,-0.0,1.014398885662087
2020-12-08,38.165,0.0,,-1,-1,-0.0,1.014398885662087
2020-12-09,36.5,-0.044606604661987515,,-1,-1,0.044606604661987515,1.060672149898453
2020-12-10,36.5,0.0,,-1,-1,-0.0,1.060672149898453
2020-12-11,36.5,0.0,,-1,-1,-0.0,1.060672149898453
2020-12-14,36.5,0.0,,-1,-1,-0.0,1.060672149898453
2020-12-15,36.5,0.0,,-1,-1,-0.0,1.060672149898453
2020-12-16,36.1,-0.01101939524961093,,-1,-1,0.01101939524961093,1.0724247498973283
2020-12-17,36.1,0.0,,-1,-1,-0.0,1.0724247498973283
2020-12-18,36.16,0.0016606701851404893,,-1,-1,-0.0016606701851404893,1.0706452840512597
2020-12-21,36.2,0.0011055833077500132,,-1,-1,-0.0011055833077500132,1.0694622505882192
