date,close,ret_log,y_pred,signal_t,position,strat_ret_log,equity
2012-01-02,28.923,0.0,,1,1,0.0,1.0
2012-01-03,28.944,0.0007258023025862315,,1,1,0.0007258023025862315,1.000726065760813
2012-01-04,29.0,0.0019329013335349643,,1,1,0.0019329013335349643,1.002662241122982
2012-01-05,29.0,0.0,,1,1,0.0,1.002662241122982
2012-01-06,29.05,0.001722653311446276,,1,1,0.001722653311446276,1.0043909691249182
2012-01-09,29.0,-0.001722653311446276,,1,1,-0.001722653311446276,1.002662241122982
2012-01-10,29.0,0.0,,1,1,0.0,1.002662241122982
2012-01-11,29.0,0.0,,1,1,0.0,1.002662241122982
2012-01-12,29.0,0.0,,1,1,0.0,1.002662241122982
2012-01-13,29.0,0.0,,1,1,0.0,1.002662241122982
2012-01-16,29.0,0.0,,1,1,0.0,1.002662241122982
2012-01-17,29.15,0.0051590828100271935,,1,1,0.0051590828100271935,1.0078484251287902
2012-01-18,29.1,-0.0017167386190544143,,1,1,-0.0017167386190544143,1.0061196971268542
2012-01-19,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-01-20,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-01-23,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-01-24,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-01-25,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-01-26,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-01-27,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-01-30,29.15,0.0017167386190544143,,1,1,0.0017167386190544143,1.0078484251287902
2012-01-31,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-02-01,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-02-02,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-02-03,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-02-06,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-02-07,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-02-08,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-02-09,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-02-10,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-02-13,29.2,0.0017137964777345083,,1,1,0.0017137964777345083,1.0095771531307263
2012-02-14,29.25,0.0017108644036296639,,1,1,0.0017108644036296639,1.0113058811326627
2012-02-15,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-02-16,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-02-17,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-02-20,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-02-21,29.35,0.0034129725962399604,,1,1,0.0034129725962399604,1.014763337136535
2012-02-22,29.4,0.0017021280705304953,,1,1,0.0017021280705304953,1.0164920651384712
2012-02-23,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-02-24,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-02-27,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-02-28,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-02-29,29.45,0.0016992357529597157,,1,1,0.0016992357529597157,1.0182207931404073
2012-03-01,29.45,0.0,,1,1,0.0,1.0182207931404073
2012-03-02,29.4,-0.0016992357529597157,,1,1,-0.0016992357529597157,1.0164920651384712
2012-03-05,29.45,0.0016992357529597157,,1,1,0.0016992357529597157,1.0182207931404073
2012-03-06,29.55,0.0033898337545115176,,1,1,0.0033898337545115176,1.0216782491442797
2012-03-07,29.45,-0.0033898337545115176,,1,1,-0.0033898337545115176,1.0182207931404073
2012-03-08,29.25,-0.0068143364197301715,,1,1,-0.0068143364197301715,1.0113058811326627
2012-03-09,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-03-12,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-03-13,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-03-14,29.4,0.005115100666770456,,1,1,0.005115100666770456,1.0164920651384712
2012-03-15,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-03-16,29.3,-0.003407158321614201,,1,1,-0.003407158321614201,1.013034609134599
2012-03-19,29.35,0.0017050302510837057,,1,1,0.0017050302510837057,1.014763337136535
2012-03-20,29.35,0.0,,1,1,0.0,1.014763337136535
2012-03-21,29.45,0.003401363823490211,,1,1,0.003401363823490211,1.0182207931404073
2012-03-22,29.45,0.0,,1,1,0.0,1.0182207931404073
2012-03-23,29.4,-0.0016992357529597157,,1,1,-0.0016992357529597157,1.0164920651384712
2012-03-26,29.2,-0.00682596507040012,,1,1,-0.00682596507040012,1.0095771531307263
2012-03-27,29.15,-0.0017137964777345083,,1,1,-0.0017137964777345083,1.0078484251287902
2012-03-28,29.2,0.0017137964777345083,,1,1,0.0017137964777345083,1.0095771531307263
2012-03-29,29.2,0.0,,1,1,0.0,1.0095771531307263
2012-03-30,29.2,0.0,,1,1,0.0,1.0095771531307263
2012-04-02,29.25,0.0017108644036296639,,1,1,0.0017108644036296639,1.0113058811326627
2012-04-03,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-04-04,29.1,-0.005141399500418586,,1,1,-0.005141399500418586,1.0061196971268542
2012-04-05,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-04-06,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-04-09,29.15,0.0017167386190544143,,1,1,0.0017167386190544143,1.0078484251287902
2012-04-10,29.175,0.0008572653761182991,,1,1,0.0008572653761182991,1.0087127891297583
2012-04-11,29.15,-0.0008572653761182991,,1,1,-0.0008572653761182991,1.0078484251287902
2012-04-12,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-04-13,29.1,-0.0017167386190544143,,1,1,-0.0017167386190544143,1.0061196971268542
2012-04-16,29.1,0.0,,1,1,0.0,1.0061196971268542
2012-04-17,29.15,0.0017167386190544143,,1,1,0.0017167386190544143,1.0078484251287902
2012-04-18,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-04-19,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-04-20,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-04-23,29.15,0.0,,1,1,0.0,1.0078484251287902
2012-04-24,29.25,0.003424660881364172,,1,1,0.003424660881364172,1.0113058811326627
2012-04-25,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-04-26,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-04-27,29.2,-0.0017108644036296639,,1,1,-0.0017108644036296639,1.0095771531307263
2012-04-30,29.2,0.0,,1,1,0.0,1.0095771531307263
2012-05-01,29.2,0.0,,1,1,0.0,1.0095771531307263
2012-05-02,29.25,0.0017108644036296639,,1,1,0.0017108644036296639,1.0113058811326627
2012-05-03,29.3,0.0017079423451562548,,1,1,0.0017079423451562548,1.013034609134599
2012-05-04,29.2,-0.0034188067487859186,,1,1,-0.0034188067487859186,1.0095771531307263
2012-05-07,29.25,0.0017108644036296639,,1,1,0.0017108644036296639,1.0113058811326627
2012-05-08,29.3,0.0017079423451562548,,1,1,0.0017079423451562548,1.013034609134599
2012-05-09,29.3,0.0,,1,1,0.0,1.013034609134599
2012-05-10,29.3,0.0,,1,1,0.0,1.013034609134599
2012-05-11,29.3,0.0,,1,1,0.0,1.013034609134599
2012-05-14,29.35,0.0017050302510837057,,1,1,0.0017050302510837057,1.014763337136535
2012-05-15,29.35,0.0,,1,1,0.0,1.014763337136535
2012-05-16,29.35,0.0,,1,1,0.0,1.014763337136535
2012-05-17,29.35,0.0,,1,1,0.0,1.014763337136535
2012-05-18,29.45,0.003401363823490211,,1,1,0.003401363823490211,1.0182207931404073
2012-05-21,29.5,0.001696353248178628,,1,1,0.001696353248178628,1.0199495211423437
2012-05-22,29.4,-0.003395589001138344,,1,1,-0.003395589001138344,1.0164920651384712
2012-05-23,29.45,0.0016992357529597157,,1,1,0.0016992357529597157,1.0182207931404073
2012-05-24,29.45,0.0,,1,1,0.0,1.0182207931404073
2012-05-25,29.45,0.0,,1,1,0.0,1.0182207931404073
2012-05-28,29.5,0.001696353248178628,,1,1,0.001696353248178628,1.0199495211423437
2012-05-29,29.25,-0.0085106896679088,,1,1,-0.0085106896679088,1.0113058811326627
2012-05-30,29.25,0.0,,1,1,0.0,1.0113058811326627
2012-05-31,29.35,0.0034129725962399604,,1,1,0.0034129725962399604,1.014763337136535
2012-06-01,29.35,0.0,,1,1,0.0,1.014763337136535
2012-06-04,29.35,0.0,,1,1,0.0,1.014763337136535
2012-06-05,29.35,0.0,,1,1,0.0,1.014763337136535
2012-06-06,29.35,0.0,,1,1,0.0,1.014763337136535
2012-06-07,29.35,0.0,,1,1,0.0,1.014763337136535
2012-06-08,29.45,0.003401363823490211,,1,1,0.003401363823490211,1.0182207931404073
2012-06-11,29.45,0.0,,1,1,0.0,1.0182207931404073
2012-06-12,29.5,0.001696353248178628,,1,1,0.001696353248178628,1.0199495211423437
2012-06-13,29.5,0.0,,1,1,0.0,1.0199495211423437
2012-06-14,29.55,0.0016934805063328895,,1,1,0.0016934805063328895,1.0216782491442797
2012-06-15,29.6,0.0016906174779074412,,1,1,0.0016906174779074412,1.0234069771462158
2012-06-18,29.6,0.0,,1,1,0.0,1.0234069771462158
2012-06-19,29.6,0.0,,1,1,0.0,1.0234069771462158
2012-06-20,29.6,0.0,,1,1,0.0,1.0234069771462158
2012-06-21,29.55,-0.0016906174779074412,,1,1,-0.0016906174779074412,1.0216782491442797
2012-06-22,29.55,0.0,,1,1,0.0,1.0216782491442797
2012-06-25,29.35,-0.006791197578001729,,1,1,-0.006791197578001729,1.014763337136535
2012-06-26,29.4,0.0017021280705304953,,1,1,0.0017021280705304953,1.0164920651384712
2012-06-27,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-06-28,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-06-29,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-07-02,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-07-03,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-07-04,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-07-05,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-07-06,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-07-09,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-07-10,29.4,0.0,,1,1,0.0,1.0164920651384712
2012-07-11,29.65,0.008467451099098522,,1,1,0.008467451099098522,1.025135705148152
2012-07-12,29.7,0.0016849203649194067,,1,1,0.0016849203649194067,1.0268644331500882
2012-07-13,29.7,0.0,,1,1,0.0,1.0268644331500882
2012-07-16,29.7,0.0,,1,1,0.0,1.0268644331500882
2012-07-17,29.7,0.0,,1,1,0.0,1.0268644331500882
2012-07-18,29.8,0.0033613477027047978,,1,1,0.0033613477027047978,1.0303218891539605
2012-07-19,29.8,0.0,,1,1,0.0,1.0303218891539605
2012-07-20,29.9,0.003350086885281822,,1,1,0.003350086885281822,1.0337793451578328
2012-07-23,29.9,0.0,,1,1,0.0,1.0337793451578328
2012-07-24,29.9,0.0,,1,1,0.0,1.0337793451578328
2012-07-25,30.0,0.0033389012655149486,,1,1,0.0033389012655149486,1.0372368011617055
2012-07-26,30.05,0.0016652793190612414,,1,1,0.0016652793190612414,1.0389655291636415
2012-07-27,30.1,0.001662510773613235,,1,1,0.001662510773613235,1.0406942571655775
2012-07-30,30.1,0.0,,1,1,0.0,1.0406942571655775
2012-07-31,30.1,0.0,,1,1,0.0,1.0406942571655775
2012-08-01,30.15,0.0016597514183644968,,1,1,0.0016597514183644968,1.0424229851675137
2012-08-02,30.2,0.0016570012076293494,,1,1,0.0016570012076293494,1.0441517131694498
2012-08-03,30.2,0.0,,1,1,0.0,1.0441517131694498
2012-08-06,30.15,-0.0016570012076293494,,1,1,-0.0016570012076293494,1.0424229851675137
2012-08-07,30.15,0.0,,1,1,0.0,1.0424229851675137
2012-08-08,30.3,0.004962789342128904,,1,1,0.004962789342128904,1.0476091691733223
2012-08-09,30.4,0.003294895896852612,,1,1,0.003294895896852612,1.0510666251771947
2012-08-10,30.4,0.0,,1,1,0.0,1.0510666251771947
2012-08-13,30.4,0.0,,1,1,0.0,1.0510666251771947
2012-08-14,30.1,-0.009917436657346013,,1,1,-0.009917436657346013,1.0406942571655775
2012-08-15,30.1,0.0,,1,1,0.0,1.0406942571655775
2012-08-16,30.15,0.0016597514183644968,,1,1,0.0016597514183644968,1.0424229851675137
